k162a,k162b,k20a1,k82a,k82b,k11,b5,a4a,a3a,a6a,l1,b2a,b2b,b4,b4a,b3a,b7,b7a,d2,n3,f1,k21,k6,k9,k3a,k3bc,k3e,k3f,k3dgh,k5a,k5bc,k5e,k5f,k14a,k14b,k14c,k14d,k15a,k33,k38,b6b,c22b,h1,h5,h8,l9b,l10,c6,c7,c9a,c10,k30,c30a,j30f,j30e,e30,d30a,j30a,j30b,k17,m1a,firm_age,registration_age,sales_growth,d2_win,n3_win,k11_win,k15a_win,l1_win,c7_win,ln_sales,ln_sales3,ln_loan,ln_employees,ln_collateral,sector_label,region_label,size_label,sme_size,credit_uptake,has_credit,loan_approved,creditworthy
0.0,0.0,,0.0,0.0,,2018.0,5,1,2,5.0,100.0,0.0,1.0,25.0,1.0,15.0,0.0,22000000.0,17000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,,,,,,80.0,80.0,2018.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,6.0,6.0,29.411764705882355,22000000.0,17000000.0,,,5.0,,16.906553056777135,16.648723960844016,,1.791759469228055,,Professional Activities,North Central,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2013.0,5,1,2,25.0,100.0,0.0,1.0,100.0,0.0,23.0,1.0,65000000.0,57000000.0,,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,100.0,2013.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,14.0,11.0,11.0,14.035087719298245,65000000.0,57000000.0,,,25.0,4.0,17.989897843244528,17.858561843342684,,3.258096538021482,,Professional Activities,North Central,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2012.0,5,1,2,5.0,100.0,0.0,0.0,,0.0,15.0,0.0,750000000.0,700000000.0,,1.0,1.0,,60.0,0.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,,,,,,90.0,90.0,2012.0,1.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,12.0,12.0,7.142857142857142,750000000.0,700000000.0,,,5.0,4.0,20.435583765827964,20.36659089443625,,1.791759469228055,,Professional Activities,North Central,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,6,1,1,5.0,100.0,0.0,1.0,60.0,1.0,10.0,1.0,50000000.0,30000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,70.0,80.0,2017.0,1.0,1.0,1.0,0.0,100.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,9.0,7.0,66.66666666666666,50000000.0,30000000.0,,,5.0,3.0,17.72753358339242,17.216707972959764,,1.791759469228055,,Retail,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2013.0,5,1,2,25.0,100.0,0.0,0.0,,0.0,15.0,0.0,150000000.0,100000000.0,,0.0,1.0,,50.0,0.0,0.0,10.0,40.0,,,,,,,,,,100.0,50.0,2013.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,50.0,150000000.0,100000000.0,,,25.0,4.0,18.826145858727198,18.420680753952364,,3.258096538021482,,Professional Activities,North Central,Medium,Medium,0.0,0.0,,0
0.0,0.0,,1.0,1.0,1000000.0,2019.0,5,1,2,35.0,100.0,0.0,0.0,,0.0,5.0,0.0,15000000.0,10000000.0,,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,10.0,30.0,2019.0,0.0,0.0,0.0,0.0,70.0,1.0,1.0,16.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,6.0,5.0,5.0,50.0,15000000.0,10000000.0,1000000.0,,35.0,16.0,16.52356082573315,16.118095750958314,13.815511557963774,3.58351893845611,,Professional Activities,North Central,Medium,Medium,0.0,1.0,,0
0.0,0.0,,0.0,0.0,,2008.0,7,1,3,103.0,100.0,0.0,1.0,10.0,1.0,18.0,0.0,100000000.0,95000000.0,,1.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,50.0,60.0,2009.0,0.0,0.0,0.0,1.0,85.0,1.0,0.0,,,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,6.0,16.0,15.0,5.263157894736842,100000000.0,95000000.0,,,103.0,,18.420680753952364,18.36938746009113,,4.6443908991413725,,Other Services,North Central,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2018.0,2,1,1,6.0,100.0,0.0,0.0,,1.0,8.0,0.0,10000000.0,5500000.0,80.0,0.0,1.0,,60.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,60.0,70.0,2021.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,6.0,6.0,3.0,81.81818181818183,10000000.0,5500000.0,,,6.0,4.0,16.118095750958314,15.520258832020865,,1.9459101490553132,,Garments,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2020.0,4,1,2,10.0,100.0,0.0,0.0,,1.0,24.0,0.0,180000000.0,100000000.0,,0.0,1.0,,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,100.0,2020.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0,4.0,4.0,80.0,180000000.0,100000000.0,,,10.0,15.0,19.00846741441004,18.420680753952364,,2.3978952727983707,,Other Manufacturing,North Central,Medium,Small,0.0,0.0,,0
1.0,0.0,1.0,1.0,1.0,500000.0,2020.0,4,1,1,12.0,100.0,0.0,0.0,,0.0,5.0,0.0,10000000.0,10000000.0,,1.0,1.0,1.0,50.0,0.0,0.0,10.0,0.0,,,,,,,,,,60.0,60.0,2020.0,1.0,0.0,0.0,0.0,90.0,1.0,1.0,14.0,,1.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,,4.0,4.0,4.0,0.0,10000000.0,10000000.0,500000.0,,12.0,14.0,16.118095750958314,16.118095750958314,13.122365377402328,2.5649493574615367,,Other Manufacturing,North Central,Small,Small,1.0,1.0,1.0,1
0.0,0.0,,0.0,0.0,,2015.0,6,1,3,50.0,100.0,0.0,0.0,,0.0,10.0,0.0,80000000.0,70000000.0,,1.0,1.0,,90.0,0.0,0.0,0.0,0.0,,,,,,,,,,50.0,60.0,2015.0,1.0,1.0,0.0,0.0,60.0,0.0,1.0,,0.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,6.0,9.0,9.0,14.285714285714285,80000000.0,70000000.0,,,50.0,,18.197537205138154,18.064005814299346,,3.9318256327243257,,Retail,North Central,Large,Medium,0.0,0.0,,0
0.0,0.0,,1.0,1.0,1000000.0,2014.0,4,1,1,20.0,80.0,20.0,1.0,20.0,0.0,12.0,0.0,40000000.0,30000000.0,,1.0,1.0,1.0,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,50.0,50.0,2016.0,0.0,1.0,0.0,0.0,80.0,1.0,1.0,,0.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,10.0,8.0,33.33333333333333,40000000.0,30000000.0,1000000.0,,20.0,,17.50439003707821,17.216707972959764,13.815511557963774,3.044522437723423,,Other Manufacturing,North Central,Small,Medium,0.0,1.0,,1
0.0,0.0,,0.0,0.0,,2012.0,7,1,3,120.0,100.0,0.0,0.0,,1.0,10.0,0.0,15000000.0,15000000.0,,0.0,1.0,,90.0,0.0,0.0,0.0,0.0,,,,,,,,,,40.0,50.0,2012.0,0.0,0.0,0.0,0.0,80.0,1.0,1.0,12.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,6.0,12.0,12.0,0.0,15000000.0,15000000.0,,,120.0,12.0,16.52356082573315,16.52356082573315,,4.795790545596741,,Other Services,North Central,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2015.0,5,1,1,6.0,100.0,0.0,0.0,,1.0,25.0,0.0,187000000.0,135500000.0,100.0,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,100.0,100.0,2015.0,1.0,1.0,1.0,0.0,,0.0,1.0,6.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,9.0,9.0,38.00738007380074,187000000.0,135500000.0,,,6.0,6.0,19.046619180166456,18.724482205664103,,1.9459101490553132,,Professional Activities,North Central,Small,Small,0.0,0.0,,0
,0.0,,0.0,0.0,,2021.0,5,1,1,6.0,100.0,0.0,1.0,49.0,0.0,10.0,1.0,520000000.0,425000000.0,,1.0,1.0,,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,60.0,2021.0,1.0,1.0,1.0,0.0,100.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,,13.0,3.0,3.0,22.35294117647059,520000000.0,425000000.0,,,6.0,4.0,20.069339371462824,19.867599729241633,,1.9459101490553132,,Professional Activities,North Central,Small,Small,,0.0,,0
1.0,0.0,1.0,1.0,1.0,300000000.0,2006.0,4,1,3,310.0,60.0,20.0,1.0,20.0,1.0,38.0,0.0,150000000.0,100000000.0,100.0,1.0,1.0,1.0,25.0,50.0,0.0,10.0,5.0,50.0,0.0,0.0,5.0,,,,,,100.0,100.0,2006.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,6.0,,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,,8.0,18.0,18.0,50.0,150000000.0,100000000.0,300000000.0,,310.0,6.0,18.826145858727198,18.420680753952364,19.519293035953808,5.739792912179234,,Other Manufacturing,North Central,Large,Large,1.0,1.0,1.0,1
0.0,0.0,,0.0,0.0,,1999.0,7,1,3,7.0,100.0,0.0,0.0,,0.0,25.0,0.0,13000000.0,10000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,100.0,100.0,1999.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,25.0,25.0,30.0,13000000.0,10000000.0,,,7.0,,16.380459992348886,16.118095750958314,,2.0794415416798357,,Other Services,North Central,Large,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,1987.0,7,1,3,150.0,90.0,10.0,0.0,,0.0,20.0,0.0,1000000000.0,1000000000.0,,1.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,,60.0,1987.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,,,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,37.0,37.0,0.0,1000000000.0,1000000000.0,,,150.0,,20.72326583794641,20.72326583794641,,5.017279836814924,,Other Services,North Central,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,1.0,25000000.0,2004.0,5,1,2,55.0,100.0,0.0,1.0,5.0,0.0,35.0,0.0,500000000.0,460000000.0,,1.0,1.0,1.0,70.0,0.0,0.0,30.0,0.0,85.0,0.0,0.0,5.0,,,,,,90.0,80.0,2004.0,1.0,0.0,0.0,0.0,80.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,14.0,20.0,20.0,8.695652173913043,500000000.0,460000000.0,25000000.0,,55.0,4.0,20.030118658386467,19.946737049621326,17.034386422832473,4.02535169073515,,Professional Activities,North Central,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2012.0,5,1,2,65.0,100.0,0.0,0.0,,0.0,6.0,0.0,15000000.0,15000000.0,,0.0,0.0,,70.0,0.0,0.0,0.0,10.0,,,,,,,,,,50.0,50.0,2014.0,0.0,0.0,0.0,0.0,60.0,1.0,1.0,8.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,6.0,12.0,10.0,0.0,15000000.0,15000000.0,,,65.0,8.0,16.52356082573315,16.52356082573315,,4.189654742026425,,Professional Activities,North Central,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2019.0,5,1,3,10.0,40.0,60.0,0.0,,1.0,15.0,0.0,356000000.0,290000000.0,,1.0,1.0,,75.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,,,,,,75.0,80.0,2019.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,13.0,5.0,5.0,22.758620689655174,356000000.0,290000000.0,,,10.0,,19.690441291625294,19.48539148439307,,2.3978952727983707,,Professional Activities,North Central,Large,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2021.0,5,1,2,24.0,100.0,0.0,0.0,,0.0,20.0,1.0,38000000.0,27000000.0,100.0,0.0,1.0,,60.0,0.0,0.0,20.0,0.0,,,,,,,,,,40.0,60.0,2022.0,1.0,0.0,0.0,1.0,100.0,1.0,1.0,6.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,14.0,3.0,2.0,40.74074074074074,38000000.0,27000000.0,,,24.0,6.0,17.453096744006448,17.11134746100564,,3.2188758248682006,,Professional Activities,North Central,Medium,Medium,0.0,0.0,,0
0.0,1.0,2.0,1.0,0.0,1000000.0,2014.0,5,6,1,85.0,100.0,0.0,0.0,,0.0,5.0,0.0,115000000.0,80000000.0,,0.0,0.0,2.0,30.0,0.0,0.0,0.0,30.0,,,,,,,,,,50.0,50.0,2015.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,10.0,0.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,,8.0,10.0,9.0,43.75,115000000.0,80000000.0,1000000.0,,85.0,10.0,18.560442695023177,18.197537205138154,13.815511557963774,4.454347296253507,,Professional Activities,South West,Small,Medium,0.0,1.0,1.0,0
0.0,0.0,,0.0,1.0,500000.0,2016.0,4,5,1,180.0,80.0,20.0,0.0,,0.0,7.0,0.0,10000000.0,10000000.0,,0.0,0.0,2.0,70.0,0.0,0.0,0.0,10.0,,,,,,,,,,60.0,40.0,2016.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,8.0,8.0,0.0,10000000.0,10000000.0,500000.0,,180.0,5.0,16.118095750958314,16.118095750958314,13.122365377402328,5.198497031265826,,Other Manufacturing,South South,Small,Large,0.0,0.0,,0
0.0,1.0,,0.0,1.0,1000000.0,2019.0,7,1,1,5.0,100.0,0.0,0.0,,1.0,1.0,0.0,150000000.0,100000000.0,,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,80.0,80.0,2019.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,5.0,5.0,50.0,150000000.0,100000000.0,1000000.0,,5.0,3.0,18.826145858727198,18.420680753952364,13.815511557963774,1.791759469228055,,Other Services,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,1.0,50000000.0,1991.0,7,1,3,120.0,100.0,0.0,1.0,2.0,1.0,23.0,0.0,10000000.0,9000000.0,,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,80.0,80.0,1993.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,11.0,33.0,31.0,11.11111111111111,10000000.0,9000000.0,50000000.0,,120.0,2.0,16.118095750958314,16.012735246411598,17.72753358339242,4.795790545596741,,Other Services,North Central,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2020.0,3,1,2,7.0,100.0,0.0,0.0,,1.0,2.0,0.0,30000000.0,12000000.0,,0.0,1.0,,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,80.0,90.0,2021.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,15.0,4.0,3.0,150.0,30000000.0,12000000.0,,,7.0,3.0,17.216707972959764,16.300417291085605,,2.0794415416798357,,Fabricated Metals,North Central,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,1.0,150000.0,2013.0,5,1,1,8.0,100.0,0.0,0.0,,1.0,11.0,0.0,20000000.0,10000000.0,,0.0,1.0,2.0,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,60.0,50.0,2014.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,30.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,11.0,10.0,100.0,20000000.0,10000000.0,150000.0,,8.0,30.0,16.811242881518265,16.118095750958314,11.918397239722838,2.1972245773362196,,Professional Activities,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,1.0,6000000000.0,1990.0,7,1,3,366.0,100.0,0.0,0.0,,0.0,20.0,0.0,7000000000.0,5000000000.0,,1.0,1.0,1.0,80.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,15000000000.0,80.0,100.0,1990.0,1.0,1.0,1.0,0.0,100.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,14.0,34.0,34.0,40.0,7000000000.0,5000000000.0,6000000000.0,7199999999.999931,366.0,2.0,22.66917598614458,22.33270374958051,22.515025306341133,5.905361848054571,22.6973468631073,Other Services,North Central,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,1.0,15000000.0,2019.0,7,1,1,4.0,100.0,0.0,0.0,,0.0,7.0,0.0,24000000.0,12500000.0,,1.0,1.0,1.0,70.0,0.0,0.0,30.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,15000000.0,70.0,70.0,2020.0,1.0,1.0,1.0,0.0,70.0,1.0,1.0,7.0,,1.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,13.0,5.0,4.0,92.0,24000000.0,12500000.0,15000000.0,15000000.0,4.0,7.0,16.993564429978885,16.341239282272525,16.52356082573315,1.6094379124341003,16.52356082573315,Other Services,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2017.0,1,1,1,5.0,100.0,0.0,0.0,,1.0,10.0,0.0,10000000.0,7000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,70.0,80.0,2019.0,0.0,0.0,1.0,0.0,100.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,8.0,7.0,5.0,42.857142857142854,10000000.0,7000000.0,,,5.0,1.0,16.118095750958314,15.76142084987672,,1.791759469228055,,Food,North Central,Small,Small,0.0,0.0,,0
1.0,0.0,1.0,1.0,0.0,13000000.0,2015.0,5,1,2,7.0,100.0,0.0,0.0,,1.0,28.0,0.0,75000000.0,52000000.0,,0.0,1.0,1.0,50.0,20.0,0.0,10.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18000000.0,80.0,80.0,2015.0,1.0,1.0,1.0,0.0,100.0,0.0,1.0,7.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,,6.0,9.0,9.0,44.230769230769226,75000000.0,52000000.0,13000000.0,18000000.0,7.0,7.0,18.132998684833918,17.76675429577647,16.380459992348886,2.0794415416798357,16.705882371415992,Professional Activities,North Central,Medium,Small,1.0,1.0,1.0,0
0.0,0.0,,0.0,1.0,500000.0,2005.0,7,1,1,15.0,100.0,0.0,0.0,,0.0,15.0,0.0,5000000.0,5000000.0,,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,70.0,80.0,2007.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,25.0,,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,8.0,19.0,17.0,0.0,5000000.0,5000000.0,500000.0,,15.0,25.0,15.424948670398354,15.424948670398354,13.122365377402328,2.772588722239781,,Other Services,North Central,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,1.0,2000000000.0,1999.0,6,1,3,300.0,100.0,0.0,0.0,,1.0,15.0,0.0,25000000000.0,20000000000.0,,1.0,1.0,1.0,80.0,0.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,,,,,,70.0,20.0,1999.0,1.0,1.0,0.0,0.0,95.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,25.0,25.0,25.0,25000000000.0,20000000000.0,2000000000.0,,300.0,1.0,23.942141661854613,23.7189981105504,21.416413018006356,5.707110264748875,,Retail,North Central,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,4,2,1,13.0,100.0,0.0,0.0,,1.0,15.0,0.0,30000000.0,22000000.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,10.0,2014.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,14.0,10.0,36.36363636363637,30000000.0,22000000.0,,,13.0,,17.216707972959764,16.906553056777135,,2.639057329615259,,Other Manufacturing,North East,Small,Small,0.0,0.0,,0
1.0,1.0,,0.0,1.0,500000.0,2010.0,4,2,2,8.0,100.0,0.0,0.0,,1.0,14.0,0.0,10000000.0,5500000.0,,1.0,1.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,800000.0,60.0,60.0,2023.0,0.0,1.0,1.0,1.0,80.0,1.0,1.0,5.0,10.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,14.0,1.0,81.81818181818183,10000000.0,5500000.0,500000.0,800000.0,8.0,5.0,16.118095750958314,15.520258832020865,13.122365377402328,2.1972245773362196,13.592368256649284,Other Manufacturing,North East,Medium,Small,1.0,0.0,,0
0.0,0.0,,0.0,0.0,,2003.0,6,2,3,105.0,100.0,0.0,0.0,,0.0,,0.0,800000000.0,650000000.0,,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,50.0,60.0,2005.0,0.0,1.0,0.0,0.0,80.0,0.0,1.0,,,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,21.0,19.0,23.076923076923077,800000000.0,650000000.0,,,105.0,,20.500122286882203,20.29248292239242,,4.663439094112067,,Retail,North East,Large,Large,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2019.0,7,2,1,14.0,100.0,0.0,0.0,,0.0,7.0,0.0,875000000.0,,,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,100.0,2019.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,1.0,4.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,5.0,,875000000.0,,,,14.0,,20.589734445464746,,,2.70805020110221,,Other Services,North East,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2000.0,1,2,2,20.0,100.0,0.0,0.0,,1.0,10.0,0.0,50000000.0,120000000.0,50.0,1.0,1.0,,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,,,,,,50.0,30.0,2022.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,18.0,,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,12.0,24.0,2.0,-58.333333333333336,50000000.0,120000000.0,,,20.0,18.0,17.72753358339242,18.603002309079653,,3.044522437723423,,Food,North East,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2005.0,2,2,2,15.0,100.0,0.0,1.0,100.0,1.0,30.0,1.0,18000000.0,10000000.0,75.0,1.0,1.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,90.0,95.0,2019.0,1.0,1.0,1.0,1.0,100.0,1.0,0.0,,,1.0,4.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,19.0,5.0,80.0,18000000.0,10000000.0,,,15.0,,16.705882371415992,16.118095750958314,,2.772588722239781,,Garments,North East,Medium,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2014.0,1,2,1,25.0,100.0,0.0,0.0,,1.0,15.0,0.0,50000000.0,40000000.0,100.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,70.0,,2022.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,8.0,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10.0,2.0,25.0,50000000.0,40000000.0,,,25.0,8.0,17.72753358339242,17.50439003707821,,3.258096538021482,,Food,North East,Small,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,1,2,2,25.0,100.0,0.0,0.0,,1.0,17.0,0.0,20000000.0,25000000.0,10.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,50.0,50.0,2013.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,14.0,11.0,-20.0,20000000.0,25000000.0,,,25.0,,16.811242881518265,17.034386422832473,,3.258096538021482,,Food,North East,Medium,Medium,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,2,2,1,11.0,100.0,0.0,0.0,,1.0,35.0,0.0,4500000.0,,10.0,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,40.0,70.0,2013.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,1.0,4.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,4.0,1.0,14.0,11.0,,4500000.0,,,,11.0,,15.319588176962746,,,2.4849066497880004,,Garments,North East,Small,Small,0.0,0.0,,0
0.0,0.0,,0.0,0.0,,2010.0,3,2,1,45.0,100.0,0.0,0.0,,1.0,20.0,0.0,100000000.0,85000000.0,80.0,0.0,1.0,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,50.0,15.0,2012.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,5.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,14.0,12.0,17.647058823529413,100000000.0,85000000.0,,,45.0,5.0,18.420680753952364,18.258161826219297,,3.828641396489095,,Fabricated Metals,North East,Small,Medium,0.0,0.0,,0
